IsUrban;NTLBin;NTLArea;X_deg;Y_deg;GridCellArea;ID;Pop;Elevation;LandCover;NightLights;Slope;GHI;TravelHours;WindVel;SubstationDist;RoadDist;CurrentMVLineDist;PlannedMVLinedist;Hydropower;HydropowerFID;HydropowerDist;X;Y;CurrentHVLineDist;PlannedHVLineDist;TransformerDist;ResidentialDemandTierCustom;NTLBin.1;PerCapitaDemand;HealthDemand;EducationDemand;AgriDemand;ElectrificationOrder;Conflict;CommercialDemand;ResidentialDemandTier1;ResidentialDemandTier2;ResidentialDemandTier3;ResidentialDemandTier4;ResidentialDemandTier5;Country;RoadDistClassified;SubstationDistClassified;LandCoverClassified;ElevationClassified;SlopeClassified;GridClassification;GridPenalty;WindCF;PopStartYear;PopEndYear;Pop2023;Pop2030;Pop2018;ElecPop;ElecStart;GridDistCalibElec;Elec_Initial_Status_Grid2018;Elec_Init_Status_Offgrid2018;Actual_Elec_Status_2018;FinalElecCode2018;GridReachYear;NumPeoplePerHH;TotalEnergyPerCell;InvestmentCostLV2030;InvestmentCostMV2030;InvestmentCostHV2030;InvestmentCostTransformer2030;InvestmentCostConnection2030;InfrastructureCapitaCost2030;ResultsNoTimestep;NewConnections2023;EnergyPerSettlement2023;MG_Hydro2023;MG_PV2023;MG_Wind2023;MG_Diesel2023;SA_Diesel2023;SA_PV2023;Minimum_Tech_Off_grid2023;Minimum_LCOE_Off_grid2023;Off_Grid_Code2023;Elec_Initial_Status_Grid2023;Elec_Init_Status_Offgrid2023;Actual_Elec_Status_2023;Grid_extension2023;MinGridDist2023;ElectrificationOrder2023;MinimumOverall2023;MinimumOverallLCOE2023;MinimumOverallCode2023;InvestmentCost2023;InvestmentCapita2023;ElecStatusIn2023;GridElecIn2023;OffGridElecIn2023;FinalElecCode2023;NewCapacity2023;InvestmentCostLV2023;InvestmentCostMV2023;InvestmentCostHV2023;InvestmentCostTransformer2023;InvestmentCostConnection2023;InfrastructureCapitaCost2023;NewConnections2030;EnergyPerSettlement2030;MG_Hydro2030;MG_PV2030;MG_Wind2030;MG_Diesel2030;SA_Diesel2030;SA_PV2030;Minimum_Tech_Off_grid2030;Minimum_LCOE_Off_grid2030;Off_Grid_Code2030;Elec_Initial_Status_Grid2030;Elec_Init_Status_Offgrid2030;Actual_Elec_Status_2030;Grid_extension2030;MinGridDist2030;ElectrificationOrder2030;MinimumOverall2030;MinimumOverallLCOE2030;MinimumOverallCode2030;InvestmentCost2030;ElecStatusIn2030;GridElecIn2030;OffGridElecIn2030;FinalElecCode2030;NewCapacity2030
0;0;0.04;33.13363;-13.51759;0.008;mw-169065;11.54565957;1083;9;0.04;0.28227;2075;1.75;5.01633;65.33839;0.23559;0.21412;0.21412;221;2216;30.6915;3263650.13;-1665430.04;6.10648098;6.10648098;1.51961;44;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.078311929;12.9440673;18.64433452;15.06962623;18.64433452;12.9440673;0;0;1.51961;0;0;0;99;2018;5.5;816.621852;0;0;0;0;0;0;3;15.06962623;660.0496289;99;1.023013242;99;1.460212626;0.78249341;0.370629195;SA_PV2023;0.370629195;3;0;0;0;99;0;0;SA_PV2023;0.370629195;3;1943.921263;128.9959839;0;0;0;99;0;0;0;0;0;0;0;18.64433452;816.621852;99;0.888983805;99;1.324034415;0.778626978;0.379871298;SA_PV2030;0.379871298;3;0;0;1;99;0;0;SA_PV2030;0.379871298;3;1636.832723;1;0;1;3;0.437280777
0;0;0.04;33.13363;-13.55259;0.008;mw-169066;14.01913362;1073;9;0.04;0.30801;2069;1.66667;4.99943;75.68024;2.58478;2.57006;2.57006;221;2216;27.49688;3263353.632;-1669711.262;8.16702544;8.16702544;3.92867;44;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.077400074;15.71712798;22.63858685;18.29805413;22.63858685;15.71712798;0;0;3.92867;0;0;0;99;2018;5.5;991.570104;0;0;0;0;0;0;3;18.29805413;801.4547709;99;0.89075348;99;1.317677045;0.778303677;0.371704002;SA_PV2023;0.371704002;3;0;0;0;99;0;0;SA_PV2023;0.371704002;3;2367.220471;129.3700661;0;0;0;99;0;0;0;0;0;0;0;22.63858685;991.570104;99;0.780124297;99;1.205276251;0.774437246;0.380972907;SA_PV2030;0.380972907;3;0;0;1;99;0;0;SA_PV2030;0.380972907;3;1993.261765;1;0;1;3;0.532500996
0;0;0.04;33.13363;-13.80843;0.008;mw-169067;16.11124851;1100;14;0.04;0.50503;2049;1.26667;4.81566;61.18522;0.12284;1.17696;1.17696;221;2216;17.55157;3261162.943;-1700997.601;0.40475273;0.40475273;1.78377;156.7777778;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.067768694;18.06263937;26.01700708;21.02872441;26.01700708;18.06263937;0;0;1.78377;0;0;0;99;2018;5.5;1139.54491;0;0;0;0;0;0;3;21.02872441;921.0581292;99;0.811479456;99;1.230050365;0.758192156;0.375332152;SA_PV2023;0.375332152;3;0;0;0;99;0;0;SA_PV2023;0.375332152;3;2747.04176;130.632829;0;0;0;99;0;0;0;0;0;0;0;26.01700708;1139.54491;99;0.715094684;99;1.132103168;0.754325724;0.38469153;SA_PV2030;0.38469153;3;0;0;1;99;0;0;SA_PV2030;0.38469153;3;2313.081259;1;0;1;3;0.617940952
0;0;0.04;33.13363;-13.76426;0.008;mw-169068;22.24471489;1082;14;0.04;0.72294;2050;1.51667;4.87407;63.02139;3.3205;3.54915;3.54915;221;2216;16.46117;3261544.085;-1695597.306;4.48058969;4.48058969;3.55249;94.99206349;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.070772291;24.93898984;35.92154291;29.03424763;35.92154291;24.93898984;0;0;3.55249;0;0;0;99;2018;5.5;1573.363579;0;0;0;0;0;0;3;29.03424763;1271.700046;99;0.660524445;99;1.068772508;0.770761857;0.375149064;SA_PV2023;0.375149064;3;0;0;0;99;0;0;SA_PV2023;0.375149064;3;3790.975747;130.5691057;0;0;0;99;0;0;0;0;0;0;0;35.92154291;1573.363579;99;0.590536908;99;0.997643502;0.766895425;0.384503875;SA_PV2030;0.384503875;3;0;0;1;99;0;0;SA_PV2030;0.384503875;3;3192.101075;1;0;1;3;0.852771588
0;0;0.08001;33.13363;-13.76634;0.017;mw-169069;28.0003183;1088;14;0.08001;0.65952;2050;1.41667;4.87407;62.92745;3.31417;3.33086;3.33086;221;2216;16.48169;3261526.134;-1695852.046;4.25020408;4.25020408;3.33193;94.99206349;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.070772291;31.39171066;45.21589242;36.54657654;45.21589242;31.39171066;0;0;3.33193;0;0;0;99;2018;5.5;1980.456088;0;0;0;0;0;0;3;36.54657654;1600.740052;99;0.610463222;99;1.014882255;0.765733976;0.375149064;SA_PV2023;0.375149064;3;0;0;0;99;0;0;SA_PV2023;0.375149064;3;4771.853815;130.5691057;0;0;0;99;0;0;0;0;0;0;0;45.21589242;1980.456088;99;0.551542209;99;0.955153736;0.761867545;0.384503875;SA_PV2030;0.384503875;3;0;0;1;99;0;0;SA_PV2030;0.384503875;3;4018.026151;1;0;1;3;1.073417934
0;0;0.08001;33.13363;-13.313;0.017;mw-169070;30.90449617;1055;9;0.08001;0.62036;2080;1.96667;5.16395;48.74585;0.8788;4.49859;4.49859;3862;12100;52.60135;3265367.797;-1640400.49;5.94072714;5.94072714;4.49071;102;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.08645351;34.64764191;49.90566032;40.33716769;49.90566032;34.64764191;0;0;4.49071;0;0;0;99;2018;5.5;2185.867922;0;0;0;0;0;0;3;40.33716769;1766.767945;99;0.576049632;99;0.981781131;0.793387318;0.36973826;SA_PV2023;0.36973826;3;0;0;0;99;0;0;SA_PV2023;0.36973826;3;5190.824624;128.6858974;0;0;0;99;0;0;0;0;0;0;0;49.90566032;2185.867922;99;0.522517481;99;0.927547949;0.789520887;0.378958146;SA_PV2030;0.378958146;3;0;0;1;99;0;0;SA_PV2030;0.378958146;3;4370.810568;1;0;1;3;1.167664488
0;0;0.12001;33.13363;-13.30425;0.025;mw-169071;46.35674979;1068;9;0.12001;0.4878;2076;2.16667;5.18449;48.14609;1.0095;4.31113;4.31113;3862;12100;52.64826;3265440.673;-1639329.799;6.45606343;6.45606343;4.33863;102;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.087610642;51.97146907;74.85849942;60.50575876;74.85849942;51.97146907;0;0;4.33863;0;0;0;99;2018;5.5;3278.802275;0;0;0;0;0;0;3;60.50575876;2650.152234;99;0.48859002;99;0.888049525;0.803443079;0.370450665;SA_PV2023;0.370450665;3;0;0;0;99;0;0;SA_PV2023;0.370450665;3;7801.240251;128.9338471;0;0;0;99;0;0;0;0;0;0;0;74.85849942;3278.802275;99;0.451001362;99;0.850048837;0.799576647;0.379688316;SA_PV2030;0.379688316;3;0;0;1;99;0;0;SA_PV2030;0.379688316;3;6568.849036;1;0;1;3;1.754871695
0;0;0.20001;33.1338;-13.88143;0.042;mw-169072;180.8075183;1080;9;0.20001;0.74711;2050;0.9;4.55588;58.90079;3.98178;4.04014;4.04014;221;2216;21.75926;3260546.688;-1709922.513;8.47560408;2.89446889;3.97686;85.88888889;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.055103401;202.7068849;291.9742986;235.9935961;291.9742986;202.7068849;0;0;3.97686;0;0;0;99;2018;5.5;12788.47428;510.3311884;850.5519806;0;0;1241.753765;255.7042426;5;235.9935961;10336.51951;99;0.3291458;99;0.712140717;0.739756427;0.375149064;MG_PV2023;0.3291458;5;0;0;1;99;0;0;MG_PV2023;0.3291458;5;27899.39008;118.2209625;1;0;1;5;5.897315367;0;0;0;0;0;0;55.9807025;2451.954769;99;0.301193338;99;0.682623698;0.735889995;0.384503875;MG_PV2030;0.301193338;5;0;1;1;0.206362684;1.637225563;1;Grid_extension2030;0.206362684;1;2594.55659;1;1;0;1;0.411622812
0;0;0.28002;33.13387;-13.67497;0.059;mw-169073;115.660834;1105;9;0.28002;0.46146;2058;1.41667;4.8677;67.64337;0.10593;2.87163;2.87163;221;2216;18.4663;3262334.278;-1684679.08;14.35487165;14.35487165;3.32016;55.5;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.070442065;129.6696486;186.7731563;150.9628383;186.7731563;129.6696486;0;0;3.32016;0;0;0;99;2018;5.5;8180.664246;0;0;0;0;0;0;5;150.9628383;6612.172318;99;0.382674251;99;0.771325587;0.765733976;0.373690758;SA_PV2023;0.373690758;3;0;0;0;99;0;0;SA_PV2023;0.373690758;3;19634.4605;130.0615484;0;0;0;99;0;0;0;0;0;0;0;186.7731563;8180.664246;99;0.364485698;99;0.753054617;0.761867545;0.383009205;MG_PV2030;0.364485698;5;0;0;1;99;0;0;MG_PV2030;0.364485698;5;16367.6312;1;0;1;5;4.649187735
0;0;0.36002;33.13391;-13.67842;0.076;mw-169074;107.9721362;1105;9;0.36002;0.46146;2058;1.41667;4.80307;67.43915;0.19051;2.5498;2.5498;221;2216;18.28922;3262308.631;-1685101.281;13.97322021;13.97322021;2.93819;82.88888889;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.067128531;121.0496975;174.3571785;140.9273958;174.3571785;121.0496975;0;0;2.93819;0;0;0;99;2018;5.5;7636.844418;0;0;0;0;0;0;3;140.9273958;6172.619936;99;0.403297193;99;0.793441307;0.765733976;0.373690758;SA_PV2023;0.373690758;3;0;0;0;99;0;0;SA_PV2023;0.373690758;3;18329.23531;130.0615484;0;0;0;99;0;0;0;0;0;0;0;174.3571785;7636.844418;99;0.382688729;99;0.772793299;0.761867545;0.383009205;MG_PV2030;0.382688729;5;0;0;1;99;0;0;MG_PV2030;0.382688729;5;16007.25988;1;0;1;5;4.340127199
0;0;0.08001;33.13405;-13.64509;0.017;mw-169075;14.45760426;1090;9;0.08001;0.23612;2062;1.71667;4.80407;69.42691;1.57188;4.79256;4.79256;221;2216;20.19106;3262607.348;-1681024.76;13.64786369;13.64786369;4.83629;43.16666667;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.067179283;16.20870609;23.34664456;18.87035479;23.34664456;16.20870609;0;0;4.83629;0;0;0;99;2018;5.5;1022.583032;0;0;0;0;0;0;3;18.87035479;826.5215398;99;0.919574738;99;1.348063631;0.780817617;0.372965849;SA_PV2023;0.372965849;3;0;0;0;99;0;0;SA_PV2023;0.372965849;3;2449.54654;129.8092467;0;0;0;99;0;0;0;0;0;0;0;23.34664456;1022.583032;99;0.807341376;99;1.234253606;0.776951186;0.382266219;SA_PV2030;0.382266219;3;0;0;1;99;0;0;SA_PV2030;0.382266219;3;2062.582476;1;0;1;3;0.551020062
0;0;0.08001;33.13405;-13.76926;0.017;mw-169076;37.33375404;1088;14;0.08001;0.65952;2050;1.41667;4.87407;62.75587;3.27031;3.01217;3.01217;221;2216;16.47103;3261542.015;-1696208.68;3.9292367;3.9292367;3.01106;174.7757937;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.070772291;41.85561007;60.28785059;48.7287639;60.28785059;41.85561007;0;0;3.01106;0;0;0;99;2018;5.5;2640.607856;0;0;0;0;0;0;3;48.7287639;2134.319859;99;0.525006168;99;0.923239449;0.765733976;0.375149064;SA_PV2023;0.375149064;3;0;0;0;99;0;0;SA_PV2023;0.375149064;3;6362.471124;130.5691057;0;0;0;99;0;0;0;0;0;0;0;60.28785059;2640.607856;99;0.480554097;99;0.8781769;0.761867545;0.384503875;SA_PV2030;0.384503875;3;0;0;1;99;0;0;SA_PV2030;0.384503875;3;5357.36767;1;0;1;3;1.43122377
0;0;0.08001;33.13405;-13.78343;0.017;mw-169120;50.4922434;1107;14;0.08001;0.55696;2049;1.48333;4.90444;62.14241;1.62494;1.61012;1.61012;221;2216;16.72491;3261419.85;-1697940.879;2.36255279;2.36255279;1.60338;106.9444444;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.072355539;56.60785275;81.53663901;65.90348789;81.53663901;56.60785275;0;0;1.60338;0;0;0;99;2018;5.5;3571.304789;0;0;0;0;0;0;3;65.90348789;2886.57277;99;0.456762207;99;0.850102125;0.769085561;0.375332152;SA_PV2023;0.375332152;3;0;0;0;99;0;0;SA_PV2023;0.375332152;3;8609.159066;130.632829;0;0;0;99;0;0;0;0;0;0;0;81.53663901;3571.304789;99;0.423760721;99;0.816636562;0.76521913;0.38469153;SA_PV2030;0.38469153;3;0;0;1;99;0;0;SA_PV2030;0.38469153;3;7249.137882;1;0;1;3;1.936611241
