IsUrban;NTLBin;NTLArea;X_deg;Y_deg;GridCellArea;ID;Pop;Elevation;LandCover;NightLights;Slope;GHI;TravelHours;WindVel;SubstationDist;RoadDist;CurrentMVLineDist;PlannedMVLinedist;Hydropower;HydropowerFID;HydropowerDist;X;Y;CurrentHVLineDist;PlannedHVLineDist;TransformerDist;ResidentialDemandTierCustom;NTLBin.1;PerCapitaDemand;HealthDemand;EducationDemand;AgriDemand;ElectrificationOrder;Conflict;CommercialDemand;ResidentialDemandTier1;ResidentialDemandTier2;ResidentialDemandTier3;ResidentialDemandTier4;ResidentialDemandTier5;Country;RoadDistClassified;SubstationDistClassified;LandCoverClassified;ElevationClassified;SlopeClassified;GridClassification;GridPenalty;WindCF;PopStartYear;PopEndYear;Pop2023;Pop2030;Pop2018;ElecPop;ElecStart;GridDistCalibElec;Elec_Initial_Status_Grid2018;Elec_Init_Status_Offgrid2018;Actual_Elec_Status_2018;FinalElecCode2018;GridReachYear;NumPeoplePerHH;TotalEnergyPerCell;InvestmentCostLV2030;InvestmentCostMV2030;InvestmentCostHV2030;InvestmentCostTransformer2030;InvestmentCostConnection2030;InfrastructureCapitaCost2030;ResultsNoTimestep;NewConnections2023;EnergyPerSettlement2023;MG_Hydro2023;MG_PV2023;MG_Wind2023;MG_Diesel2023;SA_Diesel2023;SA_PV2023;Minimum_Tech_Off_grid2023;Minimum_LCOE_Off_grid2023;Off_Grid_Code2023;Elec_Initial_Status_Grid2023;Elec_Init_Status_Offgrid2023;Actual_Elec_Status_2023;Grid_extension2023;MinGridDist2023;ElectrificationOrder2023;MinimumOverall2023;MinimumOverallLCOE2023;MinimumOverallCode2023;InvestmentCost2023;InvestmentCapita2023;ElecStatusIn2023;GridElecIn2023;OffGridElecIn2023;FinalElecCode2023;NewCapacity2023;InvestmentCostLV2023;InvestmentCostMV2023;InvestmentCostHV2023;InvestmentCostTransformer2023;InvestmentCostConnection2023;InfrastructureCapitaCost2023;NewConnections2030;EnergyPerSettlement2030;MG_Hydro2030;MG_PV2030;MG_Wind2030;MG_Diesel2030;SA_Diesel2030;SA_PV2030;Minimum_Tech_Off_grid2030;Minimum_LCOE_Off_grid2030;Off_Grid_Code2030;Elec_Initial_Status_Grid2030;Elec_Init_Status_Offgrid2030;Actual_Elec_Status_2030;Grid_extension2030;MinGridDist2030;ElectrificationOrder2030;MinimumOverall2030;MinimumOverallLCOE2030;MinimumOverallCode2030;InvestmentCost2030;ElecStatusIn2030;GridElecIn2030;OffGridElecIn2030;FinalElecCode2030;NewCapacity2030
0;0.077134165;0.08001;33.18364;-13.55884;0.017;mw-169065;37.70841957;1120;9;0.08001;0.33068;2075;1.65;4.87319;71.1807;1.3753;1.00956;1.00956;221;2216;24.03596;3268225.346;-1670475.741;13.11909643;13.11909643;1.13597;264.575;0.077134165;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.070726632;42.27565501;60.89287358;49.21778486;60.89287358;42.27565501;40.75612235;0;1.13597;0;0;0;99;2018;5.5;2667.107863;0;0;0;0;0;0;3;49.21778486;2155.738977;99;0.520346864;99;0.920955698;0.777465529;0.370629195;SA_PV2023;0.370629195;3;0;0;0;99;0;0;SA_PV2023;0.370629195;3;6348.896585;128.9959839;0;0;0;99;0;0;0;0;0;0;0;60.89287358;2667.107863;99;0.47630238;99;0.876332827;0.773599098;0.379871298;SA_PV2030;0.379871298;3;0;0;1;99;0;0;SA_PV2030;0.379871298;3;5345.937552;1;0;1;3;1.428170208
0;0;0.12001;33.18392;-13.57398;0.025;mw-169066;25.70784851;1110;14;0.12001;0.50986;2074;1.65;4.94983;70.02798;2.35686;1.91865;1.91865;221;2216;22.54504;3268123.965;-1672327.446;14.03549016;14.03549016;1.9042;63.72314815;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.074748733;28.82157744;41.51393209;33.55439903;41.51393209;28.82157744;0;0;1.9042;0;0;0;99;2018;5.5;1818.310226;0;0;0;0;0;0;3;33.55439903;1469.682678;99;0.661580609;99;1.072324243;0.777465529;0.370807898;SA_PV2023;0.370807898;3;0;0;0;99;0;0;SA_PV2023;0.370807898;3;4330.469692;129.0581806;0;0;0;99;0;0;0;0;0;0;0;41.51393209;1818.310226;99;0.595170045;99;1.005138023;0.773599098;0.380054457;SA_PV2030;0.380054457;3;0;0;1;99;0;0;SA_PV2030;0.380054457;3;3646.369134;1;0;1;3;0.974129554
0;0;0.20001;33.18397;-13.72243;0.042;mw-169067;100.9297209;1094;9;0.20001;0.30704;2055;1.56667;4.88206;60.29224;2.5376;5.22263;5.22263;221;2216;11.44023;3266859.408;-1690481.951;9.2786518;9.2786518;5.23003;89.83333333;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.07118741;113.1543064;162.9848401;131.7354942;162.9848401;113.1543064;0;0;5.23003;0;0;0;99;2018;5.5;7138.735996;0;0;0;0;0;0;5;131.7354942;5770.014646;99;0.384573139;99;0.773400409;0.773275797;0.374236292;SA_PV2023;0.374236292;3;0;0;0;99;0;0;SA_PV2023;0.374236292;3;17158.73509;130.2514193;0;0;0;99;0;0;0;0;0;0;0;162.9848401;7138.735996;99;0.365342882;99;0.75401614;0.769409365;0.383568343;MG_PV2030;0.365342882;5;0;0;1;99;0;0;MG_PV2030;0.365342882;5;14315.97115;1;0;1;5;4.062967799
0;0;0.08001;33.18405;-13.60259;0.017;mw-169068;27.65242723;1082;9;0.08001;0.56464;2069;1.86667;4.82203;67.94091;4.55693;4.34426;4.34426;221;2216;19.83098;3267893.94;-1675826.876;15.73104635;15.73104635;4.82362;47.22222222;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.068093575;31.0016831;44.65410576;36.09250214;44.65410576;31.0016831;0;0;4.82362;0;0;0;99;2018;5.5;1955.849832;0;0;0;0;0;0;3;36.09250214;1580.851594;99;0.613133112;99;1.020372076;0.788359438;0.371704002;SA_PV2023;0.371704002;3;0;0;0;99;0;0;SA_PV2023;0.371704002;3;4669.289386;129.3700661;0;0;0;99;0;0;0;0;0;0;0;44.65410576;1955.849832;99;0.553467795;99;0.959909231;0.784493006;0.380972907;SA_PV2030;0.380972907;3;0;0;1;99;0;0;SA_PV2030;0.380972907;3;3931.66421;1;0;1;3;1.050346293
0;0.077134165;0.24002;33.18419;-13.54078;0.051;mw-169069;100.6826213;1120;9;0.24002;0.69174;2077;1.68333;4.85754;64.51501;0.54183;0.09272;0.09272;221;2216;25.80281;3268433.421;-1668267.226;12.10843853;12.10843853;0.88659;153.0601852;0.077134165;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.069916705;112.8772781;162.5858151;131.4129749;162.5858151;112.8772781;36.27487124;0;0.88659;0;0;0;99;2018;5.5;7121.258701;0;0;0;0;0;0;5;131.4129749;5755.888301;99;0.391290111;99;0.782802077;0.779141322;0.370272306;SA_PV2023;0.370272306;3;0;0;0;99;0;0;SA_PV2023;0.370272306;3;16935.4227;128.8717702;0;0;0;99;0;0;0;0;0;0;0;162.5858151;7121.258701;99;0.371195181;99;0.762607579;0.775274891;0.37950551;MG_PV2030;0.371195181;5;0;0;1;99;0;0;MG_PV2030;0.371195181;5;14492.06849;1;0;1;5;4.010090296
0;0;0.16001;33.18426;-13.56738;0.034;mw-169070;56.17768;1120;9;0.16001;0.33068;2075;1.65;4.94983;70.49031;1.92122;1.44034;1.44034;221;2216;23.1677;3268214.284;-1671520.516;13.67939952;13.67939952;1.42706;63.72314815;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.074748733;62.98190818;90.7176807;73.32423367;90.7176807;62.98190818;0;0;1.42706;0;0;0;99;2018;5.5;3973.434415;0;0;0;0;0;0;3;73.32423367;3211.601435;99;0.46378002;99;0.860294301;0.777465529;0.370629195;SA_PV2023;0.370629195;3;0;0;0;99;0;0;SA_PV2023;0.370629195;3;9458.531669;128.9959839;0;0;0;99;0;0;0;0;0;0;0;90.7176807;3973.434415;99;0.431203583;99;0.827429388;0.773599098;0.379871298;SA_PV2030;0.379871298;3;0;0;1;99;0;0;SA_PV2030;0.379871298;3;7964.331906;1;0;1;3;2.127675724
0;0;0.04;33.18447;-9.57588;0.009;mw-169071;3.737826383;1354;9;0.04;1.00726;2152;2.13333;5.00818;89.35673;0.74582;0.88718;0.88718;337;3052;52.44841;3297165.086;-1181894.951;17.00993419;17.00993419;6.42696;38.66666667;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.077871656;4.190551088;6.035972656;4.878685897;6.035972656;4.190551088;0;0;6.42696;0;0;0;99;2018;5.5;264.3756023;0;0;0;0;0;0;3;4.878685897;213.6864423;99;2.569767736;99;3.126268601;0.801766784;0.357367835;SA_PV2023;0.357367835;3;0;0;0;99;0;0;SA_PV2023;0.357367835;3;606.8130073;124.3804213;0;0;0;99;0;0;0;0;0;0;0;6.035972656;264.3756023;99;2.16006451;99;2.709844208;0.797900352;0.366279249;SA_PV2030;0.366279249;3;0;0;1;99;0;0;SA_PV2030;0.366279249;3;510.9524781;1;0;1;3;0.13650124
0;0;0.04;33.18447;-13.86176;0.008;mw-169072;4.17872;1079;8;0.04;0.56124;2049;1;4.61464;54.12966;4.23237;6.43729;6.43729;221;2216;16.32177;3265703.89;-1707518.19;6.12769125;0.33517246;6.56339;143.8888889;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;2;3;5;3.3;1.06063919;0.057865741;4.684845642;6.747943075;5.454149081;6.747943075;4.684845642;0;0;6.56339;0;0;0;99;2018;5.5;295.5599067;0;0;0;0;0;0;3;5.454149081;238.8917297;99;2.326112395;99;2.853771301;0.744784307;0.375332152;SA_PV2023;0.375332152;3;0;0;0;99;0;0;SA_PV2023;0.375332152;3;712.4909244;130.632829;0;0;0;99;0;0;0;0;0;0;0;6.747943075;295.5599067;99;1.960673025;99;2.482213756;0.740917876;0.38469153;SA_PV2030;0.38469153;3;0;0;1;99;0;0;SA_PV2030;0.38469153;3;599.9360578;1;0;1;3;0.160273253
0;0;0.04;33.18447;-13.47926;0.008;mw-169073;4.237524255;1085;9;0.04;1.11639;2075;2.03333;4.98888;58.72102;3.72536;3.98864;3.98864;221;2216;32.08788;3268981.833;-1660740.807;8.51219098;8.51219098;4.51984;110.0555556;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.076833009;4.750772256;6.842902241;5.530901573;6.842902241;4.750772256;0;0;4.51984;0;0;0;99;2018;5.5;299.7191182;0;0;0;0;0;0;3;5.530901573;242.2534889;99;2.295928019;99;2.825848391;0.796738903;0.370629195;SA_PV2023;0.370629195;3;0;0;0;99;0;0;SA_PV2023;0.370629195;3;713.4640905;128.9959839;0;0;0;99;0;0;0;0;0;0;0;6.842902241;299.7191182;99;1.935469612;99;2.459386149;0.792872472;0.379871298;SA_PV2030;0.379871298;3;0;0;1;99;0;0;SA_PV2030;0.379871298;3;600.7554892;1;0;1;3;0.160492165
0;0;0.04;33.18447;-9.56005;0.009;mw-169074;6.431868936;1451;9;0.04;1.51056;2161;2.28333;5.83285;90.19952;0.85847;1.6948;1.6948;337;3052;52.60813;3297259.902;-1179947.693;18.446001;18.446001;5.21684;26;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.12672048;7.210895479;10.38640671;8.395004223;10.38640671;7.210895479;0;0;5.21684;0;0;0;99;2018;5.5;454.9246139;0;0;0;0;0;0;3;8.395004223;367.701185;99;1.617005961;1.841346008;2.105585376;0.809308604;0.355879491;SA_PV2023;0.355879491;3;0;0;1;99;0;0;SA_PV2023;0.355879491;3;1039.82545;123.8624094;1;0;1;3;0.189059173;0;0;0;0;0;0;1.991402487;87.22342893;99;6.482046673;6.708599022;7.397500214;0.805442173;0.364753792;SA_PV2030;0.364753792;3;0;1;1;99;0;0;SA_PV2030;0.364753792;3;167.8725902;1;0;1;3;0.044847256
0;0;0.04;33.18447;-9.50421;0.009;mw-169075;6.735482553;1286;9;0.04;1.98546;2191;2.06667;5.71618;93.37309;3.81289;3.8773;3.8773;337;3052;53.6259;3297592.998;-1173080.771;23.84860466;23.84860466;5.14591;31.70740741;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.119359185;7.55128271;10.87669259;8.7912868;10.87669259;7.55128271;0;0;5.14591;0;0;0;99;2018;5.5;476.3991354;0;0;0;0;0;0;3;8.7912868;385.0583618;99;1.554758732;1.805294257;2.040795468;0.798415199;0.351006655;SA_PV2023;0.351006655;3;0;0;1;99;0;0;SA_PV2023;0.351006655;3;1074.000198;122.1664385;1;0;1;3;0.195272763;0;0;0;0;0;0;2.08540579;91.3407736;99;6.222413105;6.475453705;7.117984083;0.794548767;0.359759445;SA_PV2030;0.359759445;3;0;1;1;99;0;0;SA_PV2030;0.359759445;3;173.3898658;1;0;1;3;0.0463212
0;0;0.04;33.18447;-9.50755;0.009;mw-169076;7.801537872;1306;9;0.04;5.78931;2181;2;5.71618;93.17517;3.74973;3.80664;3.80664;337;3052;53.5457;3297573.167;-1173490.748;23.51538282;23.51538281;4.93795;30.96296296;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.119359185;8.746458414;12.59819597;10.18272356;12.59819597;8.746458414;0;0;4.93795;0;0;0;99;2018;5.5;551.8009835;0;0;0;0;0;0;3;10.18272356;446.0032919;99;1.381361778;1.631155671;1.85391505;0.795063111;0.352616039;SA_PV2023;0.352616039;3;0;0;1;99;0;0;SA_PV2023;0.352616039;3;1249.690817;122.726578;1;0;1;3;0.227216512;0;0;0;0;0;0;2.41547241;105.7976916;99;5.47604564;5.728335227;6.307699994;0.791196679;0.361408961;SA_PV2030;0.361408961;3;0;1;1;99;0;0;SA_PV2030;0.361408961;3;201.7538954;1;0;1;3;0.053898666
0;0;0.04;33.18447;-13.80426;0.008;mw-169120;7.939105532;1095;14;0.04;0.45177;2050;1.38333;4.83818;56.22362;0.62617;1.09773;1.09773;221;2216;12.3445;3266202.547;-1700488.156;0.23459626;0.23459626;1.08816;287.3131614;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.068920211;8.900688238;12.82034503;10.36227963;12.82034503;8.900688238;0;0;1.08816;0;0;0;99;2018;5.5;561.5311123;0;0;0;0;0;0;3;10.36227963;453.8678478;99;1.363762273;99;1.822639877;0.764057681;0.375149064;SA_PV2023;0.375149064;3;0;0;0;99;0;0;SA_PV2023;0.375149064;3;1352.993584;130.5691057;0;0;0;99;0;0;0;0;0;0;0;12.82034503;561.5311123;99;1.169810623;99;1.625512263;0.76019125;0.384503875;SA_PV2030;0.384503875;3;0;0;1;99;0;0;SA_PV2030;0.384503875;3;1139.256107;1;0;1;3;0.304352906
