IsUrban;NTLBin;NTLArea;X_deg;Y_deg;GridCellArea;ID;Pop;Elevation;LandCover;NightLights;Slope;GHI;TravelHours;WindVel;SubstationDist;RoadDist;CurrentMVLineDist;PlannedMVLinedist;Hydropower;HydropowerFID;HydropowerDist;X;Y;CurrentHVLineDist;PlannedHVLineDist;TransformerDist;ResidentialDemandTierCustom;NTLBin.1;PerCapitaDemand;HealthDemand;EducationDemand;AgriDemand;ElectrificationOrder;Conflict;CommercialDemand;ResidentialDemandTier1;ResidentialDemandTier2;ResidentialDemandTier3;ResidentialDemandTier4;ResidentialDemandTier5;Country;RoadDistClassified;SubstationDistClassified;LandCoverClassified;ElevationClassified;SlopeClassified;GridClassification;GridPenalty;WindCF;PopStartYear;PopEndYear;Pop2023;Pop2030;Pop2018;ElecPop;ElecStart;GridDistCalibElec;Elec_Initial_Status_Grid2018;Elec_Init_Status_Offgrid2018;Actual_Elec_Status_2018;FinalElecCode2018;GridReachYear;NumPeoplePerHH;TotalEnergyPerCell;InvestmentCostLV2030;InvestmentCostMV2030;InvestmentCostHV2030;InvestmentCostTransformer2030;InvestmentCostConnection2030;InfrastructureCapitaCost2030;ResultsNoTimestep;NewConnections2023;EnergyPerSettlement2023;MG_Hydro2023;MG_PV2023;MG_Wind2023;MG_Diesel2023;SA_Diesel2023;SA_PV2023;Minimum_Tech_Off_grid2023;Minimum_LCOE_Off_grid2023;Off_Grid_Code2023;Elec_Initial_Status_Grid2023;Elec_Init_Status_Offgrid2023;Actual_Elec_Status_2023;Grid_extension2023;MinGridDist2023;ElectrificationOrder2023;MinimumOverall2023;MinimumOverallLCOE2023;MinimumOverallCode2023;InvestmentCost2023;InvestmentCapita2023;ElecStatusIn2023;GridElecIn2023;OffGridElecIn2023;FinalElecCode2023;NewCapacity2023;InvestmentCostLV2023;InvestmentCostMV2023;InvestmentCostHV2023;InvestmentCostTransformer2023;InvestmentCostConnection2023;InfrastructureCapitaCost2023;NewConnections2030;EnergyPerSettlement2030;MG_Hydro2030;MG_PV2030;MG_Wind2030;MG_Diesel2030;SA_Diesel2030;SA_PV2030;Minimum_Tech_Off_grid2030;Minimum_LCOE_Off_grid2030;Off_Grid_Code2030;Elec_Initial_Status_Grid2030;Elec_Init_Status_Offgrid2030;Actual_Elec_Status_2030;Grid_extension2030;MinGridDist2030;ElectrificationOrder2030;MinimumOverall2030;MinimumOverallLCOE2030;MinimumOverallCode2030;InvestmentCost2030;ElecStatusIn2030;GridElecIn2030;OffGridElecIn2030;FinalElecCode2030;NewCapacity2030
0;0;0.08001;32.89737;-13.46092;0.017;169065;25.35295404;1101;9;0.08001;0.32318;2099;2.01667;5.01272;79.0154;6.07157;8.68094;8.68094;221;2216;52.91133;3240853.235;-1658498.028;18.89140188;18.89140188;8.66529;255.4027778;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;4;1;5;3;5;3.75;1.093553159;0.07811679;28.42369823;40.9408361;33.09118366;40.9408361;28.42369823;0;0;8.66529;0;0;0;99;2018;5.5;1793.208621;0;0;0;0;0;0;3;33.09118366;1449.393844;99;0.641660493;99;1.053897801;0.795901258;0.366391415;SA_PV2023;0.366391415;3;0;0;0;99;0;0;SA_PV2023;0.366391415;3;4219.822214;127.5210418;0;0;0;99;0;0;0;0;0;0;0;40.9408361;1793.208621;99;0.576686804;99;0.988083362;0.792034827;0.375527844;SA_PV2030;0.375527844;3;0;0;1;99;0;0;SA_PV2030;0.375527844;3;3553.201053;1;0;1;3;0.949239649
0;0;0.04;32.89779;-13.56759;0.008;169066;5.827938723;1124;14;0.04;0.52546;2076;1.93333;4.95226;95.67302;4.32649;7.37773;7.37773;221;2216;46.62872;3239998.495;-1671545.998;12.5691631;12.5691631;7.30041;44;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.074877754;6.533817372;9.411159098;7.606742407;9.411159098;6.533817372;0;0;7.30041;0;0;0;99;2018;5.5;412.2087685;0;0;0;0;0;0;3;7.606742407;333.1753174;99;1.750703204;99;2.241040687;0.791711023;0.370450665;SA_PV2023;0.370450665;3;0;0;0;99;0;0;SA_PV2023;0.370450665;3;980.7665628;128.9338471;0;0;0;99;0;0;0;0;0;0;0;9.411159098;412.2087685;99;1.487533188;99;1.973545705;0.787844591;0.379688316;SA_PV2030;0.379688316;3;0;0;1;99;0;0;SA_PV2030;0.379688316;3;825.8311862;1;0;1;3;0.220621263
0;0.040002752;0.04;32.89779;-13.71259;0.008;169067;5.931938723;1308;8;0.04;9.97676;2012;1.26667;4.67324;88.78766;0.29127;0.23133;0.23133;221;2216;42.14177;3238769.37;-1689279.486;4.03436143;4.03436143;0.23116;151.625;0.040002752;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;2;3;5;3.3;1.06063919;0.060681252;6.650413829;9.579101932;7.742485291;9.579101932;6.650413829;6.650871378;0;0.23116;0;0;0;99;2018;5.5;419.5646646;0;0;0;0;0;0;3;7.742485291;339.1208557;99;1.730566986;99;2.212254532;0.758192156;0.382234384;SA_PV2023;0.382234384;3;0;0;0;99;0;0;SA_PV2023;0.382234384;3;1030.02248;133.0351226;0;0;0;99;0;0;0;0;0;0;0;9.579101932;419.5646646;99;1.472019506;99;1.94939134;0.754325724;0.391765877;SA_PV2030;0.391765877;3;0;0;1;99;0;0;SA_PV2030;0.391765877;3;867.3059612;1;0;1;3;0.231701273
0;0;0.04;32.89779;-13.50176;0.008;169068;6.275902128;1120;9;0.04;0.5283;2093;1.8;4.89198;81.73794;2.29641;6.13385;6.13385;221;2216;50.24908;3240552.206;-1663493.218;16.44758347;16.44758347;6.11751;246.3611111;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.071704211;7.036038006;10.13454606;8.19143322;10.13454606;7.036038006;0;0;6.11751;0;0;0;99;2018;5.5;443.8931174;0;0;0;0;0;0;3;8.19143322;358.784775;99;1.645160075;99;2.12907098;0.78500735;0.367441749;SA_PV2023;0.367441749;3;0;0;0;99;0;0;SA_PV2023;0.367441749;3;1047.574594;127.8866061;0;0;0;99;0;0;0;0;0;0;0;10.13454606;443.8931174;99;1.400518733;99;1.880439221;0.781140919;0.376604369;SA_PV2030;0.376604369;3;0;0;1;99;0;0;SA_PV2030;0.376604369;3;882.0853021;1;0;1;3;0.235649582
0;0;0.04;32.89779;-13.51426;0.008;169069;8.576669787;1124;9;0.04;0.37333;2091;1.73333;4.91646;82.61348;0.97821;5.86472;5.86472;221;2216;49.49965;3240447.279;-1665022.292;15.71014172;15.71014172;5.84946;75.79398148;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.072986175;9.615474135;13.84990607;11.19444127;13.84990607;9.615474135;0;0;5.84946;0;0;0;99;2018;5.5;606.6258859;0;0;0;0;0;0;3;11.19444127;490.3165276;99;1.280102365;99;1.737278208;0.781655262;0.3677932;SA_PV2023;0.3677932;3;0;0;0;99;0;0;SA_PV2023;0.3677932;3;1432.988417;128.0089271;0;0;0;99;0;0;0;0;0;0;0;13.84990607;606.6258859;99;1.10034474;99;1.554627073;0.777788831;0.376964584;SA_PV2030;0.376964584;3;0;0;1;99;0;0;SA_PV2030;0.376964584;3;1206.613856;1;0;1;3;0.322347567
0;0;0.92006;32.89833;-13.46654;0.194;169070;422.5492672;1100;9;0.92006;0.41922;2098;2.11667;4.95928;79.30176;5.4962;8.1613;8.1613;221;2216;52.4521;3240900.842;-1659185.053;18.47239833;18.47239833;8.14543;255.4027778;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;4;1;5;3;5;3.75;1.093553159;0.07525099;473.728341;682.347322;551.519771;682.347322;473.728341;0;0;8.14543;0;0;0;99;2018;5.5;29886.8127;1676.713126;2794.521877;0;0;2901.992949;309.971053;5;551.519771;24156.56597;99;0.322995347;99;0.712285372;0.800929139;0.366566054;MG_PV2023;0.322995347;5;0;0;1;99;0;0;MG_PV2023;0.322995347;5;63968.81578;115.9864417;1;0;1;5;13.4667748;0;0;0;0;0;0;130.827551;5730.246734;99;0.326476237;99;0.716881452;0.797062707;0.375706837;MG_PV2030;0.326476237;5;0;1;1;0.233179994;4.346811285;1;Grid_extension2030;0.233179994;1;6942.029626;1;1;0;1;0.961967287
0;0.120008255;0.12001;32.89834;-13.8137;0.025;169071;35.27200936;1167;9;0.12001;0.30937;2048;1.11667;4.76439;85.39447;1.07685;0.71739;0.71739;221;2216;42.39987;3237959.179;-1701642.893;1.79127843;0.65347009;0.66545;293.7569444;0.120008255;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.065178103;39.54414733;56.95847324;46.03773343;56.95847324;39.54414733;39.54357234;0;0.66545;0;0;0;99;2018;5.5;2494.781128;0;0;0;0;0;0;3;46.03773343;2016.452724;99;0.559600612;99;0.959540802;0.750650335;0.37551542;SA_PV2023;0.37551542;3;0;0;0;99;0;0;SA_PV2023;0.37551542;3;6016.975902;130.6966146;0;0;0;99;0;0;0;0;0;0;0;56.95847324;2494.781128;99;0.510668018;99;0.910029776;0.746783904;0.384879367;SA_PV2030;0.384879367;3;0;0;1;99;0;0;SA_PV2030;0.384879367;3;5066.451626;1;0;1;3;1.353505386
0;0;0.04;32.89862;-13.57592;0.008;169072;4.856025532;1130;12;0.04;0.52785;2074;1.91667;4.97964;95.13902;5.49938;7.81376;7.81376;221;2216;46.15033;3240010.287;-1672565.277;12.00225865;12.00225865;7.73941;44;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;4;1;3;3;5;3.35;1.063706065;0.076337736;5.444186271;7.841679715;6.338181834;7.841679715;5.444186271;0;0;7.73941;0;0;0;99;2018;5.5;343.4655715;0;0;0;0;0;0;3;6.338181834;277.6123643;99;2.042043187;99;2.553258368;0.790873378;0.370807898;SA_PV2023;0.370807898;3;0;0;0;99;0;0;SA_PV2023;0.370807898;3;817.9942161;129.0581806;0;0;0;99;0;0;0;0;0;0;0;7.841679715;343.4655715;99;1.726951293;99;2.232946707;0.787006947;0.380054457;SA_PV2030;0.380054457;3;0;0;1;99;0;0;SA_PV2030;0.380054457;3;688.7725983;1;0;1;3;0.184005985
0;0;0.04;32.89862;-13.83593;0.008;169073;6.451529362;1176;9;0.04;1.23585;2049;1.63333;4.85882;84.812;0.34088;3.06347;3.06347;221;2216;42.83324;3237795.577;-1704359.851;4.2474892;3.05597335;3.03947;239.4351852;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.069982801;7.232937172;10.41815505;8.420665405;10.41815505;7.232937172;0;0;3.03947;0;0;0;99;2018;5.5;456.3151912;0;0;0;0;0;0;3;8.420665405;368.8251447;99;1.61186205;99;2.089121166;0.776627382;0.375332152;SA_PV2023;0.375332152;3;0;0;0;99;0;0;SA_PV2023;0.375332152;3;1100.015344;130.632829;0;0;0;99;0;0;0;0;0;0;0;10.41815505;456.3151912;99;1.373839208;99;1.847173991;0.77276095;0.38469153;SA_PV2030;0.38469153;3;0;0;1;99;0;0;SA_PV2030;0.38469153;3;926.2417896;1;0;1;3;0.247446012
0;0;0.04;32.89862;-13.57759;0.008;169074;6.812730213;1130;12;0.04;0.52785;2074;1.91667;4.97964;95.04867;5.44103;7.92535;7.92535;221;2216;46.07267;3239996.225;-1672769.131;11.90470463;11.90470464;7.85161;44;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;4;1;3;3;5;3.35;1.063706065;0.076337736;7.63788659;11.00143481;8.892111994;11.00143481;7.63788659;0;0;7.85161;0;0;0;99;2018;5.5;481.8628447;0;0;0;0;0;0;3;8.892111994;389.4745053;99;1.539731824;99;2.014587534;0.790873378;0.370807898;SA_PV2023;0.370807898;3;0;0;0;99;0;0;SA_PV2023;0.370807898;3;1147.599796;129.0581806;0;0;0;99;0;0;0;0;0;0;0;11.00143481;481.8628447;99;1.314141163;99;1.785310937;0.787006947;0.380054457;SA_PV2030;0.380054457;3;0;0;1;99;0;0;SA_PV2030;0.380054457;3;966.3091474;1;0;1;3;0.258150029
0;0;0.04;32.89862;-13.51592;0.008;169075;6.863988936;1123;9;0.04;0.74446;2088;1.78333;4.91646;82.66192;0.77293;5.76253;5.76253;221;2216;49.32527;3240515.37;-1665226.167;15.53715098;15.53715098;5.74748;75.79398148;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.072986175;7.695353758;11.08420919;8.959015906;11.08420919;7.695353758;0;0;5.74748;0;0;0;99;2018;5.5;485.4883625;0;0;0;0;0;0;3;8.959015906;392.4048967;99;1.529235801;99;2.004286551;0.784169202;0.368321638;SA_PV2023;0.368321638;3;0;0;0;99;0;0;SA_PV2023;0.368321638;3;1148.481764;128.192848;0;0;0;99;0;0;0;0;0;0;0;11.08420919;485.4883625;99;1.305293091;99;1.776700646;0.780302771;0.377506199;SA_PV2030;0.377506199;3;0;0;1;99;0;0;SA_PV2030;0.377506199;3;967.0517882;1;0;1;3;0.258348426
0;0;0.04;32.89862;-13.63092;0.008;169076;6.926676596;1194;14;0.04;2.58149;2054;1.61667;5.04674;92.30556;2.76362;8.22596;8.22596;221;2216;43.92497;3239545.316;-1679292.171;8.76479595;8.76479595;8.20678;99.87361111;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.079963403;7.765634134;11.18543941;9.040837096;11.18543941;7.765634134;0;0;8.20678;0;0;0;99;2018;5.5;489.9222462;0;0;0;0;0;0;3;9.040837096;395.9886648;99;1.520795961;99;1.99188061;0.775789737;0.374418491;SA_PV2023;0.374418491;3;0;0;0;99;0;0;SA_PV2023;0.374418491;3;1178.155175;130.3148328;0;0;0;99;0;0;0;0;0;0;0;11.18543941;489.9222462;99;1.298888669;99;1.766328556;0.771923306;0.383755085;SA_PV2030;0.383755085;3;0;0;1;99;0;0;SA_PV2030;0.383755085;3;992.0375783;1;0;1;3;0.265023394
0;0;0;32.89862;-13.43426;0.008;169120;10.15100851;1107;14;0;0.46159;2101;1.05;4.9431;77.19251;8.65995;10.81151;10.81151;221;2216;54.65514;3241199.227;-1655235.688;20.34765131;20.34765131;10.94525;142.1685185;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;4;1;5;3;5;3.75;1.093553159;0.074391877;11.38049642;16.39220325;13.24929972;16.39220325;11.38049642;;0;10.94525;0;0;0;99;2018;5.5;717.9785024;0;0;0;0;0;0;3;13.24929972;580.3193277;99;1.123735211;99;1.569054171;0.747298247;0.366042637;SA_PV2023;0.366042637;3;0;0;0;99;0;0;SA_PV2023;0.366042637;3;1687.95616;127.399651;0;0;0;99;0;0;0;0;0;0;0;16.39220325;717.9785024;99;0.971511167;99;1.414407171;0.743431816;0.375170368;SA_PV2030;0.375170368;3;0;0;1;99;0;0;SA_PV2030;0.375170368;3;1421.303387;1;0;1;3;0.379701995
