id,wkt
ke1,SRID=4326;POINT(34.7606992 4.9196621)
ke61,SRID=4326;POINT(35.1940325 4.9113287)
ke62,SRID=4326;POINT(35.2065325 4.9113287)
ke63,SRID=4326;POINT(35.2731992 4.9113287)
ke64,SRID=4326;POINT(35.2773658 4.9113287)
ke65,SRID=4326;POINT(35.3065325 4.9113287)
ke66,SRID=4326;POINT(35.3315325 4.9113287)
ke67,SRID=4326;POINT(35.3440325 4.9113287)
ke68,SRID=4326;POINT(35.3565325 4.9113287)
ke69,SRID=4326;POINT(35.3606992 4.9113287)
ke70,SRID=4326;POINT(35.3648658 4.9113287)
ke71,SRID=4326;POINT(35.3815325 4.9113287)
ke72,SRID=4326;POINT(35.3981992 4.9113287)
ke73,SRID=4326;POINT(35.4273658 4.9113287)
ke74,SRID=4326;POINT(35.4773658 4.9113287)
ke75,SRID=4326;POINT(35.4815325 4.9113287)
ke76,SRID=4326;POINT(35.4981992 4.9113287)
ke77,SRID=4326;POINT(35.5481992 4.9113287)
ke78,SRID=4326;POINT(35.5690325 4.9113287)
ke79,SRID=4326;POINT(35.6523658 4.9113287)
ke80,SRID=4326;POINT(35.6606992 4.9113287)
ke81,SRID=4326;POINT(35.6648658 4.9113287)
ke82,SRID=4326;POINT(34.7440325 4.9071621)
ke83,SRID=4326;POINT(34.7648658 4.9071621)
ke84,SRID=4326;POINT(35.0023658 4.9071621)
ke85,SRID=4326;POINT(35.1815325 4.9071621)
ke86,SRID=4326;POINT(35.2023658 4.9071621)
ke87,SRID=4326;POINT(35.2690325 4.9071621)
ke88,SRID=4326;POINT(35.2731992 4.9071621)
ke89,SRID=4326;POINT(35.2773658 4.9071621)
ke90,SRID=4326;POINT(35.2815325 4.9071621)
ke91,SRID=4326;POINT(35.3023658 4.9071621)
ke92,SRID=4326;POINT(35.3065325 4.9071621)
ke93,SRID=4326;POINT(35.3190325 4.9071621)
ke94,SRID=4326;POINT(35.3231992 4.9071621)
ke95,SRID=4326;POINT(35.3273658 4.9071621)
ke96,SRID=4326;POINT(35.3315325 4.9071621)
ke97,SRID=4326;POINT(35.3356992 4.9071621)
ke98,SRID=4326;POINT(35.3398658 4.9071621)
ke99,SRID=4326;POINT(35.3440325 4.9071621)
ke100,SRID=4326;POINT(35.3523658 4.9071621)
ke101,SRID=4326;POINT(35.3565325 4.9071621)
ke102,SRID=4326;POINT(35.3606992 4.9071621)
ke103,SRID=4326;POINT(35.3731992 4.9071621)
ke104,SRID=4326;POINT(35.3773658 4.9071621)
ke105,SRID=4326;POINT(35.3856992 4.9071621)
ke106,SRID=4326;POINT(35.4023658 4.9071621)
ke107,SRID=4326;POINT(35.4231992 4.9071621)
ke108,SRID=4326;POINT(35.4606992 4.9071621)
ke109,SRID=4326;POINT(35.4940325 4.9071621)
ke110,SRID=4326;POINT(35.5231992 4.9071621)
ke111,SRID=4326;POINT(35.5398658 4.9071621)
ke112,SRID=4326;POINT(35.5481992 4.9071621)
ke113,SRID=4326;POINT(35.5523658 4.9071621)
ke114,SRID=4326;POINT(35.5565325 4.9071621)
ke115,SRID=4326;POINT(35.6356992 4.9071621)
ke116,SRID=4326;POINT(35.6565325 4.9071621)
ke117,SRID=4326;POINT(34.7356992 4.9029954)
ke118,SRID=4326;POINT(34.7648658 4.9029954)
ke119,SRID=4326;POINT(35.1231992 4.9029954)
ke120,SRID=4326;POINT(35.2273658 4.9029954)
ke121,SRID=4326;POINT(35.2356992 4.9029954)
ke122,SRID=4326;POINT(35.2481992 4.9029954)
ke123,SRID=4326;POINT(35.2523658 4.9029954)
ke124,SRID=4326;POINT(35.2565325 4.9029954)
ke125,SRID=4326;POINT(35.2648658 4.9029954)
ke126,SRID=4326;POINT(35.2690325 4.9029954)
ke127,SRID=4326;POINT(35.2773658 4.9029954)
ke128,SRID=4326;POINT(35.2815325 4.9029954)
ke129,SRID=4326;POINT(35.3148658 4.9029954)
ke130,SRID=4326;POINT(35.3273658 4.9029954)
ke131,SRID=4326;POINT(35.3315325 4.9029954)
ke132,SRID=4326;POINT(35.3356992 4.9029954)
ke133,SRID=4326;POINT(35.3440325 4.9029954)
ke134,SRID=4326;POINT(35.3481992 4.9029954)
ke135,SRID=4326;POINT(35.3523658 4.9029954)
ke136,SRID=4326;POINT(35.3565325 4.9029954)
ke137,SRID=4326;POINT(35.3606992 4.9029954)
ke138,SRID=4326;POINT(35.3690325 4.9029954)
ke139,SRID=4326;POINT(35.3773658 4.9029954)
ke140,SRID=4326;POINT(35.3815325 4.9029954)
ke141,SRID=4326;POINT(35.3856992 4.9029954)
ke142,SRID=4326;POINT(35.4023658 4.9029954)
ke143,SRID=4326;POINT(35.4065325 4.9029954)
ke144,SRID=4326;POINT(35.4106992 4.9029954)
ke145,SRID=4326;POINT(35.4190325 4.9029954)
ke146,SRID=4326;POINT(35.4440325 4.9029954)
ke147,SRID=4326;POINT(35.4648658 4.9029954)
ke148,SRID=4326;POINT(35.4940325 4.9029954)
ke149,SRID=4326;POINT(35.5023658 4.9029954)
ke150,SRID=4326;POINT(35.5190325 4.9029954)
ke151,SRID=4326;POINT(35.5315325 4.9029954)
ke152,SRID=4326;POINT(35.5606992 4.9029954)
ke153,SRID=4326;POINT(35.6356992 4.9029954)
ke154,SRID=4326;POINT(35.6523658 4.9029954)
ke155,SRID=4326;POINT(35.6731992 4.9029954)
ke156,SRID=4326;POINT(35.6773658 4.9029954)
ke157,SRID=4326;POINT(34.7606992 4.8988287)
ke158,SRID=4326;POINT(34.7690325 4.8988287)
ke159,SRID=4326;POINT(34.9523658 4.8988287)
ke160,SRID=4326;POINT(34.9690325 4.8988287)
ke161,SRID=4326;POINT(35.2315325 4.8988287)
ke162,SRID=4326;POINT(35.2356992 4.8988287)
ke163,SRID=4326;POINT(35.2398658 4.8988287)
ke164,SRID=4326;POINT(35.2481992 4.8988287)
ke165,SRID=4326;POINT(35.2523658 4.8988287)
ke166,SRID=4326;POINT(35.2606992 4.8988287)
ke167,SRID=4326;POINT(35.2690325 4.8988287)
ke168,SRID=4326;POINT(35.2773658 4.8988287)
ke169,SRID=4326;POINT(35.2940325 4.8988287)
ke170,SRID=4326;POINT(35.2981992 4.8988287)
ke171,SRID=4326;POINT(35.3023658 4.8988287)
ke172,SRID=4326;POINT(35.3148658 4.8988287)
ke173,SRID=4326;POINT(35.3273658 4.8988287)
ke174,SRID=4326;POINT(35.3315325 4.8988287)
ke175,SRID=4326;POINT(35.3356992 4.8988287)
ke176,SRID=4326;POINT(35.3398658 4.8988287)
ke177,SRID=4326;POINT(35.3440325 4.8988287)
ke178,SRID=4326;POINT(35.3481992 4.8988287)
ke179,SRID=4326;POINT(35.3523658 4.8988287)
ke180,SRID=4326;POINT(35.3606992 4.8988287)
ke181,SRID=4326;POINT(35.3815325 4.8988287)
ke182,SRID=4326;POINT(35.3856992 4.8988287)
ke183,SRID=4326;POINT(35.4190325 4.8988287)
ke184,SRID=4326;POINT(35.4398658 4.8988287)
ke185,SRID=4326;POINT(35.4731992 4.8988287)
ke186,SRID=4326;POINT(35.4856992 4.8988287)
ke187,SRID=4326;POINT(35.5023658 4.8988287)
ke188,SRID=4326;POINT(35.5190325 4.8988287)
ke189,SRID=4326;POINT(35.5315325 4.8988287)
ke190,SRID=4326;POINT(35.5356992 4.8988287)
ke191,SRID=4326;POINT(35.5440325 4.8988287)
ke192,SRID=4326;POINT(35.5565325 4.8988287)
ke193,SRID=4326;POINT(35.5606992 4.8988287)
ke194,SRID=4326;POINT(35.5731992 4.8988287)
ke195,SRID=4326;POINT(35.5773658 4.8988287)
ke196,SRID=4326;POINT(35.5815325 4.8988287)
ke197,SRID=4326;POINT(35.5856992 4.8988287)
ke198,SRID=4326;POINT(35.5898658 4.8988287)
ke199,SRID=4326;POINT(35.5940325 4.8988287)
ke200,SRID=4326;POINT(35.6440325 4.8988287)
ke201,SRID=4326;POINT(35.6523658 4.8988287)
ke202,SRID=4326;POINT(34.7731992 4.8946621)
ke203,SRID=4326;POINT(34.9481992 4.8946621)
ke204,SRID=4326;POINT(35.1981992 4.8946621)
ke205,SRID=4326;POINT(35.2315325 4.8946621)
ke206,SRID=4326;POINT(35.2356992 4.8946621)
ke207,SRID=4326;POINT(35.2398658 4.8946621)
ke208,SRID=4326;POINT(35.2440325 4.8946621)
ke209,SRID=4326;POINT(35.2481992 4.8946621)
ke210,SRID=4326;POINT(35.2523658 4.8946621)
ke211,SRID=4326;POINT(35.2606992 4.8946621)
ke212,SRID=4326;POINT(35.2648658 4.8946621)
ke213,SRID=4326;POINT(35.2898658 4.8946621)
ke214,SRID=4326;POINT(35.3023658 4.8946621)
ke215,SRID=4326;POINT(35.3065325 4.8946621)
ke216,SRID=4326;POINT(35.3148658 4.8946621)
ke217,SRID=4326;POINT(35.3231992 4.8946621)
ke218,SRID=4326;POINT(35.3273658 4.8946621)
ke219,SRID=4326;POINT(35.3315325 4.8946621)
ke220,SRID=4326;POINT(35.3356992 4.8946621)
ke221,SRID=4326;POINT(35.3398658 4.8946621)
ke222,SRID=4326;POINT(35.3440325 4.8946621)
ke223,SRID=4326;POINT(35.3481992 4.8946621)
ke224,SRID=4326;POINT(35.3648658 4.8946621)
ke225,SRID=4326;POINT(35.3815325 4.8946621)
ke226,SRID=4326;POINT(35.3856992 4.8946621)
ke227,SRID=4326;POINT(35.3898658 4.8946621)
ke228,SRID=4326;POINT(35.4065325 4.8946621)
ke229,SRID=4326;POINT(35.4106992 4.8946621)
ke230,SRID=4326;POINT(35.4773658 4.8946621)
ke231,SRID=4326;POINT(35.5315325 4.8946621)
ke232,SRID=4326;POINT(35.5398658 4.8946621)
ke233,SRID=4326;POINT(35.5440325 4.8946621)
ke234,SRID=4326;POINT(35.5481992 4.8946621)
ke235,SRID=4326;POINT(35.5523658 4.8946621)
ke236,SRID=4326;POINT(35.5565325 4.8946621)
ke237,SRID=4326;POINT(35.5731992 4.8946621)
ke238,SRID=4326;POINT(35.5773658 4.8946621)
ke239,SRID=4326;POINT(35.6523658 4.8946621)
ke240,SRID=4326;POINT(34.8773658 4.8904954)
ke241,SRID=4326;POINT(34.9481992 4.8904954)
ke242,SRID=4326;POINT(35.1940325 4.8904954)
ke243,SRID=4326;POINT(35.2273658 4.8904954)
ke244,SRID=4326;POINT(35.2315325 4.8904954)
ke245,SRID=4326;POINT(35.2356992 4.8904954)
ke246,SRID=4326;POINT(35.2398658 4.8904954)
ke247,SRID=4326;POINT(35.2440325 4.8904954)
ke248,SRID=4326;POINT(35.2481992 4.8904954)
ke249,SRID=4326;POINT(35.2523658 4.8904954)
ke250,SRID=4326;POINT(35.2648658 4.8904954)
ke251,SRID=4326;POINT(35.2690325 4.8904954)
ke252,SRID=4326;POINT(35.3023658 4.8904954)
ke253,SRID=4326;POINT(35.3106992 4.8904954)
ke254,SRID=4326;POINT(35.3148658 4.8904954)
ke255,SRID=4326;POINT(35.3190325 4.8904954)
ke256,SRID=4326;POINT(35.3315325 4.8904954)
ke257,SRID=4326;POINT(35.3398658 4.8904954)
ke258,SRID=4326;POINT(35.3440325 4.8904954)
ke259,SRID=4326;POINT(35.3481992 4.8904954)
ke260,SRID=4326;POINT(35.3523658 4.8904954)
ke261,SRID=4326;POINT(35.3565325 4.8904954)
ke262,SRID=4326;POINT(35.3606992 4.8904954)
ke263,SRID=4326;POINT(35.3690325 4.8904954)
ke264,SRID=4326;POINT(35.3940325 4.8904954)
ke265,SRID=4326;POINT(35.4023658 4.8904954)
ke266,SRID=4326;POINT(35.4065325 4.8904954)
ke267,SRID=4326;POINT(35.4106992 4.8904954)
ke268,SRID=4326;POINT(35.4148658 4.8904954)
ke269,SRID=4326;POINT(35.4398658 4.8904954)
ke270,SRID=4326;POINT(35.4731992 4.8904954)
ke271,SRID=4326;POINT(35.4898658 4.8904954)
ke272,SRID=4326;POINT(35.4981992 4.8904954)
ke273,SRID=4326;POINT(35.5106992 4.8904954)
ke274,SRID=4326;POINT(35.5190325 4.8904954)
ke275,SRID=4326;POINT(35.5231992 4.8904954)
ke276,SRID=4326;POINT(35.5356992 4.8904954)
ke277,SRID=4326;POINT(35.5398658 4.8904954)
ke278,SRID=4326;POINT(35.5440325 4.8904954)
ke279,SRID=4326;POINT(35.5481992 4.8904954)
ke280,SRID=4326;POINT(35.5565325 4.8904954)
ke281,SRID=4326;POINT(35.6523658 4.8904954)
ke282,SRID=4326;POINT(35.6606992 4.8904954)
ke283,SRID=4326;POINT(35.6648658 4.8904954)
ke284,SRID=4326;POINT(34.7315325 4.8863287)
ke285,SRID=4326;POINT(34.9523658 4.8863287)
ke286,SRID=4326;POINT(35.1981992 4.8863287)
ke287,SRID=4326;POINT(35.2273658 4.8863287)
ke288,SRID=4326;POINT(35.2315325 4.8863287)
ke289,SRID=4326;POINT(35.2356992 4.8863287)
ke290,SRID=4326;POINT(35.2440325 4.8863287)
ke291,SRID=4326;POINT(35.2481992 4.8863287)
ke292,SRID=4326;POINT(35.2606992 4.8863287)
ke293,SRID=4326;POINT(35.2648658 4.8863287)
ke294,SRID=4326;POINT(35.2690325 4.8863287)
ke295,SRID=4326;POINT(35.2815325 4.8863287)
ke296,SRID=4326;POINT(35.2856992 4.8863287)
ke297,SRID=4326;POINT(35.2898658 4.8863287)
ke298,SRID=4326;POINT(35.3065325 4.8863287)
ke299,SRID=4326;POINT(35.3106992 4.8863287)
ke300,SRID=4326;POINT(35.3231992 4.8863287)
ke301,SRID=4326;POINT(35.3315325 4.8863287)
ke302,SRID=4326;POINT(35.3356992 4.8863287)
ke303,SRID=4326;POINT(35.3398658 4.8863287)
ke304,SRID=4326;POINT(35.3440325 4.8863287)
ke305,SRID=4326;POINT(35.3481992 4.8863287)
ke306,SRID=4326;POINT(35.3565325 4.8863287)
ke307,SRID=4326;POINT(35.3606992 4.8863287)
ke308,SRID=4326;POINT(35.3648658 4.8863287)
ke309,SRID=4326;POINT(35.3856992 4.8863287)
ke310,SRID=4326;POINT(35.4065325 4.8863287)
ke311,SRID=4326;POINT(35.4106992 4.8863287)
ke312,SRID=4326;POINT(35.4148658 4.8863287)
ke313,SRID=4326;POINT(35.4856992 4.8863287)
ke314,SRID=4326;POINT(35.4981992 4.8863287)
ke315,SRID=4326;POINT(35.5106992 4.8863287)
ke316,SRID=4326;POINT(35.5231992 4.8863287)
ke317,SRID=4326;POINT(35.5273658 4.8863287)
ke318,SRID=4326;POINT(35.5440325 4.8863287)
ke319,SRID=4326;POINT(35.5481992 4.8863287)
ke320,SRID=4326;POINT(35.5523658 4.8863287)
ke321,SRID=4326;POINT(35.5565325 4.8863287)
ke322,SRID=4326;POINT(35.5648658 4.8863287)
ke323,SRID=4326;POINT(35.5856992 4.8863287)
ke324,SRID=4326;POINT(35.6565325 4.8863287)
ke325,SRID=4326;POINT(35.6648658 4.8863287)
ke326,SRID=4326;POINT(34.7190325 4.8821621)
ke327,SRID=4326;POINT(34.7481992 4.8821621)
ke328,SRID=4326;POINT(34.9773658 4.8821621)
ke329,SRID=4326;POINT(35.1981992 4.8821621)
ke330,SRID=4326;POINT(35.2148658 4.8821621)
ke331,SRID=4326;POINT(35.2273658 4.8821621)
ke332,SRID=4326;POINT(35.2481992 4.8821621)
ke333,SRID=4326;POINT(35.2523658 4.8821621)
ke334,SRID=4326;POINT(35.2606992 4.8821621)
ke335,SRID=4326;POINT(35.2648658 4.8821621)
ke336,SRID=4326;POINT(35.2731992 4.8821621)
ke337,SRID=4326;POINT(35.2898658 4.8821621)
ke338,SRID=4326;POINT(35.2981992 4.8821621)
ke339,SRID=4326;POINT(35.3023658 4.8821621)
ke340,SRID=4326;POINT(35.3065325 4.8821621)
ke341,SRID=4326;POINT(35.3231992 4.8821621)
ke342,SRID=4326;POINT(35.3273658 4.8821621)
ke343,SRID=4326;POINT(35.3356992 4.8821621)
ke344,SRID=4326;POINT(35.3398658 4.8821621)
ke345,SRID=4326;POINT(35.3440325 4.8821621)
ke346,SRID=4326;POINT(35.3481992 4.8821621)
ke347,SRID=4326;POINT(35.3606992 4.8821621)
ke348,SRID=4326;POINT(35.3690325 4.8821621)
ke349,SRID=4326;POINT(35.3815325 4.8821621)
ke350,SRID=4326;POINT(35.3856992 4.8821621)
ke351,SRID=4326;POINT(35.4065325 4.8821621)
ke352,SRID=4326;POINT(35.4106992 4.8821621)
ke353,SRID=4326;POINT(35.4731992 4.8821621)
ke354,SRID=4326;POINT(35.4815325 4.8821621)
ke355,SRID=4326;POINT(35.4856992 4.8821621)
ke356,SRID=4326;POINT(35.4898658 4.8821621)
ke357,SRID=4326;POINT(35.5148658 4.8821621)
ke358,SRID=4326;POINT(35.5398658 4.8821621)
ke359,SRID=4326;POINT(35.5523658 4.8821621)
ke360,SRID=4326;POINT(35.5815325 4.8821621)
ke361,SRID=4326;POINT(35.1815325 4.8779954)
ke362,SRID=4326;POINT(35.1981992 4.8779954)
ke363,SRID=4326;POINT(35.2023658 4.8779954)
ke364,SRID=4326;POINT(35.2148658 4.8779954)
ke365,SRID=4326;POINT(35.2190325 4.8779954)
ke366,SRID=4326;POINT(35.2231992 4.8779954)
ke367,SRID=4326;POINT(35.2398658 4.8779954)
ke368,SRID=4326;POINT(35.2523658 4.8779954)
ke369,SRID=4326;POINT(35.2606992 4.8779954)
ke370,SRID=4326;POINT(35.2648658 4.8779954)
ke371,SRID=4326;POINT(35.2731992 4.8779954)
ke372,SRID=4326;POINT(35.2815325 4.8779954)
ke373,SRID=4326;POINT(35.2856992 4.8779954)
ke374,SRID=4326;POINT(35.2981992 4.8779954)
ke375,SRID=4326;POINT(35.3023658 4.8779954)
ke376,SRID=4326;POINT(35.3065325 4.8779954)
ke377,SRID=4326;POINT(35.3106992 4.8779954)
ke378,SRID=4326;POINT(35.3231992 4.8779954)
ke379,SRID=4326;POINT(35.3315325 4.8779954)
ke380,SRID=4326;POINT(35.3356992 4.8779954)
ke381,SRID=4326;POINT(35.3398658 4.8779954)
ke382,SRID=4326;POINT(35.3440325 4.8779954)
ke383,SRID=4326;POINT(35.3606992 4.8779954)
ke384,SRID=4326;POINT(35.3648658 4.8779954)
ke385,SRID=4326;POINT(35.3815325 4.8779954)
ke386,SRID=4326;POINT(35.4023658 4.8779954)
ke387,SRID=4326;POINT(35.4065325 4.8779954)
ke388,SRID=4326;POINT(35.4106992 4.8779954)
ke389,SRID=4326;POINT(35.4815325 4.8779954)
ke390,SRID=4326;POINT(35.4898658 4.8779954)
ke391,SRID=4326;POINT(35.4940325 4.8779954)
ke392,SRID=4326;POINT(35.5356992 4.8779954)
ke393,SRID=4326;POINT(35.5398658 4.8779954)
ke394,SRID=4326;POINT(35.5440325 4.8779954)
ke395,SRID=4326;POINT(35.5481992 4.8779954)
ke396,SRID=4326;POINT(35.5731992 4.8779954)
ke397,SRID=4326;POINT(35.6023658 4.8779954)
ke398,SRID=4326;POINT(35.6065325 4.8779954)
ke399,SRID=4326;POINT(35.6606992 4.8779954)
ke400,SRID=4326;POINT(35.1856992 4.8738287)
ke401,SRID=4326;POINT(35.1898658 4.8738287)
ke402,SRID=4326;POINT(35.1981992 4.8738287)
ke403,SRID=4326;POINT(35.2023658 4.8738287)
ke404,SRID=4326;POINT(35.2190325 4.8738287)
ke405,SRID=4326;POINT(35.2273658 4.8738287)
ke406,SRID=4326;POINT(35.2440325 4.8738287)
ke407,SRID=4326;POINT(35.2481992 4.8738287)
ke408,SRID=4326;POINT(35.2523658 4.8738287)
ke409,SRID=4326;POINT(35.2606992 4.8738287)
ke410,SRID=4326;POINT(35.2648658 4.8738287)
ke411,SRID=4326;POINT(35.2690325 4.8738287)
ke412,SRID=4326;POINT(35.2731992 4.8738287)
ke413,SRID=4326;POINT(35.2773658 4.8738287)
ke414,SRID=4326;POINT(35.2898658 4.8738287)
ke415,SRID=4326;POINT(35.2981992 4.8738287)
ke416,SRID=4326;POINT(35.3023658 4.8738287)
ke417,SRID=4326;POINT(35.3065325 4.8738287)
ke418,SRID=4326;POINT(35.3106992 4.8738287)
ke419,SRID=4326;POINT(35.3190325 4.8738287)
ke420,SRID=4326;POINT(35.3231992 4.8738287)
ke421,SRID=4326;POINT(35.3273658 4.8738287)
ke422,SRID=4326;POINT(35.3315325 4.8738287)
ke423,SRID=4326;POINT(35.3398658 4.8738287)
ke424,SRID=4326;POINT(35.3481992 4.8738287)
ke425,SRID=4326;POINT(35.3648658 4.8738287)
ke426,SRID=4326;POINT(35.3773658 4.8738287)
ke427,SRID=4326;POINT(35.3856992 4.8738287)
ke428,SRID=4326;POINT(35.4106992 4.8738287)
ke429,SRID=4326;POINT(35.4440325 4.8738287)
ke430,SRID=4326;POINT(35.4940325 4.8738287)
ke431,SRID=4326;POINT(35.4981992 4.8738287)
ke432,SRID=4326;POINT(35.5190325 4.8738287)
ke433,SRID=4326;POINT(35.5356992 4.8738287)
ke434,SRID=4326;POINT(35.5398658 4.8738287)
ke435,SRID=4326;POINT(35.5481992 4.8738287)
ke436,SRID=4326;POINT(35.5523658 4.8738287)
ke437,SRID=4326;POINT(35.5815325 4.8738287)
ke438,SRID=4326;POINT(35.6023658 4.8738287)
ke439,SRID=4326;POINT(35.6065325 4.8738287)
ke440,SRID=4326;POINT(35.6606992 4.8738287)
ke441,SRID=4326;POINT(35.6648658 4.8738287)
ke442,SRID=4326;POINT(34.9190325 4.8696621)
ke443,SRID=4326;POINT(34.9231992 4.8696621)
ke444,SRID=4326;POINT(35.2148658 4.8696621)
ke445,SRID=4326;POINT(35.2190325 4.8696621)
ke446,SRID=4326;POINT(35.2440325 4.8696621)
ke447,SRID=4326;POINT(35.2648658 4.8696621)
ke448,SRID=4326;POINT(35.2690325 4.8696621)
ke449,SRID=4326;POINT(35.2731992 4.8696621)
ke450,SRID=4326;POINT(35.2773658 4.8696621)
ke451,SRID=4326;POINT(35.2856992 4.8696621)
ke452,SRID=4326;POINT(35.2898658 4.8696621)
ke453,SRID=4326;POINT(35.2940325 4.8696621)
ke454,SRID=4326;POINT(35.3106992 4.8696621)
ke455,SRID=4326;POINT(35.3231992 4.8696621)
ke456,SRID=4326;POINT(35.3273658 4.8696621)
ke457,SRID=4326;POINT(35.3315325 4.8696621)
ke458,SRID=4326;POINT(35.3356992 4.8696621)
ke459,SRID=4326;POINT(35.3398658 4.8696621)
ke460,SRID=4326;POINT(35.3440325 4.8696621)
ke461,SRID=4326;POINT(35.3481992 4.8696621)
ke462,SRID=4326;POINT(35.3523658 4.8696621)
ke463,SRID=4326;POINT(35.3648658 4.8696621)
ke464,SRID=4326;POINT(35.3690325 4.8696621)
ke465,SRID=4326;POINT(35.3773658 4.8696621)
ke466,SRID=4326;POINT(35.3856992 4.8696621)
ke467,SRID=4326;POINT(35.3898658 4.8696621)
ke468,SRID=4326;POINT(35.4023658 4.8696621)
ke469,SRID=4326;POINT(35.4065325 4.8696621)
ke470,SRID=4326;POINT(35.4106992 4.8696621)
ke471,SRID=4326;POINT(35.4773658 4.8696621)
ke472,SRID=4326;POINT(35.4856992 4.8696621)
ke473,SRID=4326;POINT(35.4898658 4.8696621)
ke474,SRID=4326;POINT(35.5190325 4.8696621)
ke475,SRID=4326;POINT(35.5231992 4.8696621)
ke476,SRID=4326;POINT(35.5315325 4.8696621)
ke477,SRID=4326;POINT(35.5440325 4.8696621)
ke478,SRID=4326;POINT(35.5815325 4.8696621)
ke479,SRID=4326;POINT(35.5940325 4.8696621)
ke480,SRID=4326;POINT(34.8690325 4.8654954)
ke481,SRID=4326;POINT(34.9190325 4.8654954)
ke482,SRID=4326;POINT(34.9731992 4.8654954)
ke483,SRID=4326;POINT(35.1898658 4.8654954)
ke484,SRID=4326;POINT(35.1940325 4.8654954)
ke485,SRID=4326;POINT(35.2231992 4.8654954)
ke486,SRID=4326;POINT(35.2273658 4.8654954)
ke487,SRID=4326;POINT(35.2315325 4.8654954)
ke488,SRID=4326;POINT(35.2356992 4.8654954)
ke489,SRID=4326;POINT(35.2440325 4.8654954)
ke490,SRID=4326;POINT(35.2648658 4.8654954)
ke491,SRID=4326;POINT(35.2690325 4.8654954)
ke492,SRID=4326;POINT(35.2731992 4.8654954)
ke493,SRID=4326;POINT(35.2773658 4.8654954)
ke494,SRID=4326;POINT(35.2815325 4.8654954)
ke495,SRID=4326;POINT(35.2856992 4.8654954)
ke496,SRID=4326;POINT(35.2898658 4.8654954)
ke497,SRID=4326;POINT(35.3023658 4.8654954)
ke498,SRID=4326;POINT(35.3065325 4.8654954)
